user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
989.0,2023-04-13,Standard,399.0,14.5,5.0,4.0,25.0,6.0,No
990.0,2023-11-03,Premium,699.0,8.7,8.0,5.0,14.0,21.0,Yes
991.0,2023-02-18,Standard,399.0,5.4,1.0,4.0,28.0,13.0,Yes
992.0,2024-08-29,Standard,399.0,20.2,1.0,5.0,26.0,54.0,Yes
993.0,2023-03-20,Standard,399.0,2.1,8.0,3.0,18.0,27.0,Yes
994.0,2023-07-24,Premium,699.0,12.9,4.0,3.0,20.0,42.0,Yes
995.0,2023-07-04,Standard,399.0,6.7,8.0,3.0,26.0,42.0,No
996.0,2024-04-23,Basic,199.0,21.6,7.0,1.0,34.0,42.0,No
997.0,2024-06-18,Standard,399.0,20.3,6.0,4.0,35.0,46.0,Yes
998.0,2023-11-04,Basic,199.0,11.8,3.0,1.0,24.0,47.0,No
999.0,2023-10-01,Standard,399.0,8.3,1.0,5.0,27.0,13.0,No
1000.0,2023-07-16,Standard,399.0,6.8,3.0,3.0,11.0,15.0,Yes
1001.0,2024-03-22,Basic,199.0,20.0,4.0,3.0,16.0,31.0,Yes
1002.0,2023-10-12,Standard,399.0,5.4,4.0,1.0,3.0,1.0,No
1003.0,2023-02-26,Premium,699.0,4.8,0.0,5.0,36.0,31.0,Yes
1004.0,2024-11-04,Basic,199.0,15.2,1.0,3.0,21.0,57.0,Yes
1005.0,2024-05-27,Basic,199.0,23.6,2.0,1.0,26.0,7.0,No
1006.0,2023-09-01,Basic,199.0,16.8,8.0,2.0,34.0,31.0,No
1007.0,2024-02-04,Premium,699.0,19.4,5.0,2.0,8.0,53.0,Yes
1008.0,2023-10-09,Premium,699.0,23.4,3.0,1.0,16.0,6.0,No
1009.0,2023-04-26,Standard,399.0,6.7,0.0,3.0,27.0,34.0,Yes
1010.0,2023-05-29,Standard,399.0,10.9,3.0,2.0,35.0,56.0,No
1011.0,2024-09-12,Standard,399.0,18.0,4.0,0.0,31.0,41.0,No
1012.0,2024-10-16,Basic,199.0,17.4,3.0,2.0,4.0,35.0,Yes
1013.0,2024-03-29,Premium,699.0,22.6,1.0,4.0,24.0,55.0,Yes
1014.0,2023-08-30,Standard,399.0,22.8,6.0,2.0,1.0,19.0,Yes
1015.0,2024-10-21,Standard,399.0,21.6,2.0,3.0,14.0,40.0,Yes
1016.0,2023-12-07,Standard,399.0,7.2,1.0,3.0,3.0,30.0,No
1017.0,2023-03-09,Premium,699.0,22.0,1.0,1.0,28.0,44.0,Yes
1018.0,2023-01-29,Standard,399.0,15.3,8.0,5.0,27.0,20.0,Yes
1019.0,2023-11-09,Basic,199.0,15.9,2.0,0.0,12.0,25.0,Yes
1020.0,2024-10-26,Standard,399.0,3.2,3.0,4.0,6.0,45.0,No
1021.0,2023-05-17,Basic,199.0,19.9,5.0,3.0,27.0,30.0,No
1022.0,2024-01-12,Standard,399.0,17.3,5.0,2.0,12.0,12.0,Yes
1023.0,2024-07-25,Basic,199.0,22.0,3.0,0.0,26.0,60.0,Yes
1024.0,2023-06-22,Premium,699.0,22.7,7.0,1.0,15.0,16.0,No
1025.0,2023-06-24,Basic,199.0,15.6,4.0,1.0,26.0,5.0,No
1026.0,2024-04-09,Premium,699.0,0.8,8.0,3.0,8.0,49.0,Yes
1027.0,2023-09-30,Premium,699.0,3.4,3.0,1.0,32.0,60.0,No
1028.0,2023-10-17,Standard,399.0,9.9,6.0,1.0,32.0,38.0,Yes
1029.0,2023-09-26,Premium,699.0,10.7,6.0,1.0,13.0,1.0,No
1030.0,2023-03-29,Basic,199.0,22.7,5.0,4.0,29.0,43.0,Yes
1031.0,2024-12-31,Basic,199.0,3.8,5.0,5.0,31.0,25.0,Yes
1032.0,2023-02-23,Standard,399.0,18.5,4.0,0.0,28.0,6.0,No
1033.0,2024-09-04,Standard,399.0,12.0,5.0,4.0,16.0,60.0,Yes
1034.0,2024-02-09,Premium,699.0,0.6,8.0,4.0,3.0,24.0,Yes
1035.0,2023-06-23,Premium,699.0,3.7,8.0,0.0,24.0,37.0,Yes
1036.0,2024-06-27,Premium,699.0,23.3,7.0,1.0,32.0,5.0,No
1037.0,2023-10-15,Standard,399.0,6.9,5.0,0.0,10.0,8.0,No
1038.0,2023-09-28,Premium,699.0,23.2,4.0,2.0,24.0,39.0,No
1039.0,2023-06-04,Premium,699.0,11.2,2.0,2.0,21.0,47.0,No
1040.0,2024-04-26,Premium,699.0,1.8,2.0,0.0,29.0,14.0,Yes
1041.0,2023-02-11,Standard,399.0,17.8,6.0,0.0,11.0,57.0,No
1042.0,2023-06-01,Standard,399.0,24.7,8.0,3.0,23.0,29.0,Yes
1043.0,2024-06-04,Basic,199.0,2.8,4.0,1.0,23.0,53.0,Yes
1044.0,2024-03-02,Standard,399.0,14.8,0.0,4.0,14.0,49.0,Yes
1045.0,2024-11-27,Basic,199.0,19.3,1.0,2.0,16.0,1.0,Yes
1046.0,2024-04-16,Basic,199.0,9.7,1.0,2.0,26.0,9.0,Yes
1047.0,2023-02-14,Premium,699.0,11.6,4.0,4.0,31.0,42.0,Yes
1048.0,2024-10-21,Premium,699.0,8.5,2.0,1.0,29.0,55.0,Yes
1049.0,2023-04-05,Standard,399.0,20.1,1.0,4.0,21.0,60.0,No
1050.0,2023-06-16,Standard,399.0,4.9,6.0,0.0,17.0,1.0,No
1051.0,2024-03-18,Standard,399.0,7.5,2.0,0.0,26.0,19.0,No
1052.0,2024-01-12,Premium,699.0,22.6,2.0,2.0,20.0,42.0,Yes
1053.0,2024-03-09,Premium,699.0,12.5,6.0,3.0,13.0,17.0,No
1054.0,2023-02-11,Basic,199.0,20.4,2.0,3.0,28.0,40.0,Yes
1055.0,2024-05-22,Premium,699.0,24.3,3.0,5.0,22.0,43.0,No
1056.0,2024-05-04,Premium,699.0,2.6,7.0,3.0,34.0,5.0,No
1057.0,2024-08-05,Standard,399.0,24.6,4.0,1.0,10.0,33.0,Yes
1058.0,2024-02-27,Basic,199.0,2.4,0.0,4.0,36.0,6.0,Yes
1059.0,2024-05-30,Basic,199.0,16.7,4.0,2.0,30.0,16.0,No
1060.0,2024-02-07,Basic,199.0,18.6,7.0,1.0,8.0,50.0,Yes
1061.0,2024-11-17,Basic,199.0,10.7,4.0,2.0,6.0,37.0,Yes
1062.0,2024-09-10,Standard,399.0,8.9,2.0,1.0,17.0,11.0,Yes
1063.0,2023-06-25,Standard,399.0,11.1,0.0,0.0,7.0,25.0,Yes
1064.0,2024-05-13,Premium,699.0,11.8,6.0,5.0,31.0,47.0,Yes
1065.0,2023-01-15,Standard,399.0,17.4,6.0,2.0,24.0,5.0,Yes
1066.0,2023-05-29,Basic,199.0,20.5,3.0,0.0,8.0,13.0,No
1067.0,2024-04-19,Premium,699.0,11.2,8.0,1.0,16.0,5.0,No
1068.0,2024-12-20,Basic,199.0,10.8,1.0,1.0,31.0,57.0,Yes
1069.0,2024-08-06,Standard,399.0,12.1,7.0,4.0,32.0,15.0,Yes
1070.0,2024-03-01,Standard,399.0,8.7,1.0,5.0,4.0,54.0,No
1071.0,2024-08-28,Standard,399.0,25.0,0.0,3.0,36.0,25.0,Yes
1072.0,2023-11-20,Premium,699.0,6.2,0.0,4.0,32.0,1.0,No
1073.0,2024-10-23,Premium,699.0,7.1,6.0,3.0,5.0,7.0,Yes
1074.0,2024-04-25,Standard,399.0,17.6,0.0,1.0,29.0,18.0,No
1075.0,2024-09-08,Standard,399.0,6.2,3.0,4.0,29.0,58.0,No
1076.0,2024-03-02,Premium,699.0,3.7,4.0,5.0,30.0,45.0,Yes
1077.0,2023-03-30,Premium,699.0,20.0,2.0,4.0,24.0,13.0,Yes
1078.0,2024-03-01,Premium,699.0,3.7,3.0,1.0,31.0,38.0,Yes
1079.0,2023-09-25,Standard,399.0,6.3,8.0,0.0,20.0,1.0,No
1080.0,2024-03-16,Standard,399.0,4.8,8.0,0.0,11.0,51.0,Yes
1081.0,2023-12-30,Basic,199.0,3.5,3.0,3.0,15.0,16.0,No
1082.0,2024-11-16,Basic,199.0,7.1,2.0,5.0,36.0,55.0,Yes
1083.0,2023-04-19,Basic,199.0,23.2,7.0,3.0,4.0,53.0,No
1084.0,2023-05-01,Premium,699.0,20.7,0.0,4.0,7.0,6.0,Yes
1085.0,2024-05-25,Basic,199.0,4.3,4.0,5.0,24.0,28.0,Yes
1086.0,2023-07-26,Premium,699.0,4.3,5.0,2.0,7.0,52.0,Yes
1087.0,2023-12-16,Standard,399.0,19.3,0.0,1.0,27.0,53.0,No
1088.0,2024-01-05,Standard,399.0,4.7,4.0,2.0,33.0,45.0,Yes
1089.0,2024-03-15,Premium,699.0,4.2,8.0,3.0,16.0,50.0,Yes
1090.0,2024-03-29,Standard,399.0,22.5,8.0,5.0,27.0,23.0,No
1091.0,2024-02-16,Basic,199.0,18.1,8.0,0.0,1.0,5.0,No
1092.0,2024-08-11,Basic,199.0,2.0,0.0,5.0,28.0,59.0,Yes
1093.0,2024-07-20,Basic,199.0,24.3,6.0,3.0,34.0,56.0,Yes
1094.0,2023-05-31,Standard,399.0,22.8,0.0,2.0,21.0,57.0,Yes
1095.0,2024-10-29,Premium,699.0,11.4,3.0,4.0,26.0,39.0,No
1096.0,2023-02-07,Standard,399.0,22.2,6.0,1.0,23.0,56.0,Yes
1097.0,2023-04-06,Premium,699.0,10.1,2.0,4.0,22.0,34.0,Yes
1098.0,2024-07-06,Premium,699.0,8.2,5.0,5.0,36.0,10.0,Yes
1099.0,2023-04-24,Premium,699.0,6.4,4.0,5.0,17.0,27.0,No
1100.0,2023-02-18,Premium,699.0,21.1,4.0,5.0,4.0,32.0,Yes
1101.0,2024-08-18,Premium,699.0,11.5,0.0,3.0,8.0,21.0,No
1102.0,2024-08-09,Premium,699.0,21.2,3.0,2.0,35.0,19.0,Yes
1103.0,2024-06-12,Premium,699.0,18.0,8.0,5.0,9.0,15.0,Yes
1104.0,2024-03-11,Premium,699.0,20.7,5.0,3.0,13.0,6.0,Yes
1105.0,2023-03-21,Standard,399.0,2.8,6.0,1.0,6.0,30.0,Yes
1106.0,2023-09-28,Standard,399.0,10.4,8.0,4.0,34.0,49.0,Yes
1107.0,2024-03-02,Premium,699.0,16.1,7.0,5.0,32.0,59.0,No
1108.0,2024-12-22,Basic,199.0,12.9,7.0,5.0,10.0,29.0,Yes
1109.0,2023-06-10,Premium,699.0,3.4,3.0,3.0,34.0,30.0,Yes
1110.0,2023-05-04,Premium,699.0,23.1,1.0,4.0,24.0,54.0,Yes
1111.0,2024-01-19,Standard,399.0,1.5,2.0,0.0,19.0,23.0,Yes
1112.0,2023-02-19,Standard,399.0,12.4,2.0,1.0,19.0,50.0,No
1113.0,2023-03-11,Standard,399.0,5.8,7.0,0.0,19.0,7.0,No
1114.0,2024-01-22,Basic,199.0,12.3,4.0,4.0,27.0,28.0,No
1115.0,2024-11-14,Standard,399.0,19.2,8.0,5.0,9.0,29.0,No
1116.0,2024-09-30,Standard,399.0,21.7,5.0,0.0,10.0,51.0,No
1117.0,2024-11-17,Standard,399.0,6.2,6.0,2.0,25.0,34.0,Yes
1118.0,2024-12-25,Standard,399.0,16.3,2.0,5.0,18.0,1.0,No
1119.0,2024-07-08,Standard,399.0,16.3,8.0,0.0,36.0,12.0,No
1120.0,2023-01-20,Premium,699.0,24.0,8.0,1.0,4.0,48.0,Yes
1121.0,2024-12-23,Basic,199.0,4.9,0.0,2.0,35.0,50.0,Yes
1122.0,2023-02-16,Premium,699.0,2.6,8.0,4.0,29.0,20.0,Yes
1123.0,2023-11-21,Standard,399.0,8.8,2.0,3.0,2.0,1.0,No
1124.0,2023-07-07,Standard,399.0,2.7,1.0,4.0,17.0,10.0,Yes
1125.0,2023-11-30,Standard,399.0,4.3,6.0,5.0,6.0,10.0,Yes
1126.0,2024-02-27,Basic,199.0,18.0,4.0,3.0,2.0,6.0,Yes
1127.0,2024-09-03,Standard,399.0,9.7,1.0,0.0,17.0,12.0,No
1128.0,2023-03-04,Premium,699.0,12.6,8.0,3.0,16.0,60.0,Yes
1129.0,2023-08-28,Standard,399.0,14.1,1.0,3.0,30.0,1.0,No
1130.0,2023-05-09,Basic,199.0,14.1,1.0,1.0,18.0,48.0,No
1131.0,2024-01-18,Standard,399.0,11.4,8.0,1.0,27.0,50.0,No
1132.0,2023-02-12,Premium,699.0,19.7,8.0,3.0,11.0,58.0,Yes
1133.0,2024-05-08,Basic,199.0,24.0,4.0,5.0,30.0,10.0,Yes
1134.0,2024-08-22,Standard,399.0,21.1,6.0,2.0,17.0,53.0,Yes
1135.0,2024-02-09,Premium,699.0,1.6,8.0,4.0,19.0,4.0,Yes
1136.0,2024-09-17,Premium,699.0,20.8,8.0,2.0,8.0,56.0,Yes
1137.0,2024-12-25,Premium,699.0,22.2,5.0,5.0,21.0,16.0,No
1138.0,2024-09-05,Standard,399.0,6.5,5.0,2.0,18.0,13.0,Yes
1139.0,2024-05-02,Standard,399.0,22.9,2.0,5.0,2.0,59.0,Yes
1140.0,2024-05-15,Basic,199.0,17.0,6.0,4.0,1.0,57.0,Yes
1141.0,2024-11-18,Standard,399.0,2.5,1.0,4.0,35.0,1.0,No
1142.0,2024-12-14,Standard,399.0,9.1,6.0,4.0,8.0,22.0,Yes
1143.0,2023-01-21,Basic,199.0,11.8,3.0,3.0,8.0,0.0,Yes
1144.0,2024-05-20,Standard,399.0,5.2,4.0,5.0,23.0,14.0,Yes
1145.0,2024-10-15,Standard,399.0,7.4,3.0,0.0,3.0,12.0,No
1146.0,2024-11-06,Standard,399.0,21.8,8.0,3.0,8.0,10.0,No
1147.0,2024-08-06,Premium,699.0,2.1,2.0,5.0,12.0,4.0,Yes
1148.0,2024-12-10,Basic,199.0,18.4,4.0,1.0,34.0,54.0,No
1149.0,2024-10-18,Premium,699.0,15.6,8.0,3.0,35.0,0.0,No
1150.0,2023-10-08,Premium,699.0,21.4,5.0,3.0,4.0,54.0,No
1151.0,2023-08-18,Basic,199.0,11.9,5.0,4.0,34.0,48.0,Yes
1152.0,2023-07-19,Basic,199.0,23.0,8.0,3.0,18.0,20.0,Yes
1153.0,2024-03-09,Standard,399.0,22.1,0.0,5.0,6.0,14.0,No
1154.0,2023-04-10,Basic,199.0,5.3,5.0,2.0,16.0,4.0,No
1155.0,2023-12-09,Basic,199.0,11.1,0.0,4.0,31.0,51.0,No
1156.0,2023-12-08,Standard,399.0,3.1,3.0,2.0,16.0,53.0,Yes
1157.0,2023-05-08,Premium,699.0,23.6,7.0,0.0,16.0,40.0,Yes
1158.0,2023-03-08,Basic,199.0,23.0,6.0,2.0,4.0,56.0,No
1159.0,2024-03-18,Basic,199.0,23.0,7.0,0.0,4.0,19.0,No
1160.0,2024-02-16,Basic,199.0,17.1,8.0,0.0,7.0,18.0,No
1161.0,2024-03-14,Basic,199.0,6.2,0.0,3.0,27.0,24.0,Yes
1162.0,2023-07-17,Premium,699.0,8.8,0.0,3.0,7.0,33.0,Yes
1163.0,2024-08-09,Basic,199.0,0.8,1.0,4.0,7.0,50.0,Yes
1164.0,2023-07-10,Basic,199.0,6.8,6.0,3.0,33.0,46.0,Yes
1165.0,2024-06-09,Basic,199.0,20.0,0.0,1.0,9.0,19.0,No
1166.0,2024-09-09,Premium,699.0,8.1,8.0,1.0,23.0,9.0,No
1167.0,2023-05-29,Standard,399.0,9.5,0.0,4.0,19.0,37.0,No
1168.0,2023-07-25,Basic,199.0,12.9,8.0,0.0,16.0,27.0,Yes
1169.0,2024-12-09,Premium,699.0,19.7,5.0,1.0,13.0,42.0,Yes
1170.0,2023-06-16,Standard,399.0,21.4,5.0,4.0,22.0,19.0,Yes
1171.0,2024-10-16,Basic,199.0,22.0,0.0,3.0,30.0,14.0,No
1172.0,2023-12-06,Basic,199.0,11.9,3.0,1.0,15.0,30.0,No
1173.0,2024-01-02,Premium,699.0,5.5,2.0,0.0,25.0,23.0,Yes
1174.0,2024-01-04,Basic,199.0,3.3,4.0,3.0,36.0,12.0,Yes
1175.0,2023-06-28,Basic,199.0,5.4,4.0,1.0,2.0,14.0,No
1176.0,2023-04-14,Standard,399.0,6.5,3.0,0.0,36.0,11.0,No
1177.0,2024-04-12,Basic,199.0,9.8,1.0,2.0,9.0,59.0,Yes
1178.0,2024-03-20,Basic,199.0,20.3,2.0,4.0,24.0,51.0,No
1179.0,2024-12-12,Premium,699.0,3.4,2.0,1.0,5.0,12.0,No
1180.0,2023-07-13,Standard,399.0,15.2,3.0,0.0,21.0,48.0,No
1181.0,2023-10-14,Premium,699.0,19.8,5.0,1.0,19.0,3.0,No
1182.0,2024-04-26,Basic,199.0,24.2,7.0,1.0,33.0,46.0,Yes
1183.0,2024-05-25,Premium,699.0,4.6,6.0,5.0,5.0,48.0,Yes
1184.0,2024-05-21,Premium,699.0,4.9,5.0,4.0,30.0,44.0,Yes
1185.0,2024-04-07,Standard,399.0,14.7,0.0,1.0,18.0,14.0,No
1186.0,2024-01-19,Basic,199.0,5.9,6.0,3.0,26.0,36.0,Yes
1187.0,2023-08-24,Standard,399.0,2.6,1.0,2.0,36.0,28.0,Yes
1188.0,2024-02-23,Premium,699.0,11.9,5.0,3.0,3.0,28.0,Yes
1189.0,2023-09-29,Standard,399.0,8.3,6.0,0.0,32.0,11.0,No
1190.0,2024-07-13,Premium,699.0,9.3,1.0,2.0,5.0,53.0,Yes
1191.0,2023-02-09,Premium,699.0,19.8,3.0,0.0,6.0,7.0,Yes
1192.0,2024-11-30,Premium,699.0,8.7,5.0,2.0,13.0,19.0,No
1193.0,2023-09-25,Standard,399.0,17.8,2.0,5.0,13.0,47.0,Yes
1194.0,2024-08-16,Basic,199.0,7.4,5.0,3.0,20.0,60.0,Yes
1195.0,2023-08-21,Premium,699.0,12.1,8.0,1.0,1.0,55.0,Yes
1196.0,2024-04-24,Premium,699.0,12.1,8.0,4.0,14.0,50.0,Yes
1197.0,2024-12-15,Premium,699.0,8.8,1.0,2.0,30.0,54.0,Yes
1198.0,2023-05-12,Standard,399.0,11.2,8.0,0.0,14.0,23.0,Yes
1199.0,2024-12-03,Standard,399.0,12.7,5.0,2.0,1.0,14.0,Yes
1200.0,2023-05-23,Standard,399.0,7.8,0.0,4.0,35.0,50.0,Yes
1201.0,2023-03-07,Basic,199.0,14.4,6.0,3.0,22.0,13.0,No
1202.0,2024-10-16,Premium,699.0,5.1,1.0,2.0,25.0,36.0,No
1203.0,2024-09-09,Standard,399.0,4.7,8.0,1.0,6.0,2.0,No
1204.0,2023-10-26,Standard,399.0,5.1,1.0,3.0,2.0,18.0,Yes
1205.0,2023-12-01,Premium,699.0,2.2,0.0,2.0,34.0,33.0,Yes
1206.0,2023-03-12,Standard,399.0,4.3,1.0,1.0,26.0,34.0,Yes
1207.0,2024-11-11,Standard,399.0,3.7,3.0,2.0,14.0,27.0,Yes
1208.0,2024-12-02,Standard,399.0,15.3,4.0,4.0,11.0,12.0,No
1209.0,2024-09-11,Standard,399.0,5.4,2.0,3.0,18.0,4.0,No
1210.0,2023-04-04,Basic,199.0,8.6,7.0,3.0,34.0,29.0,Yes
1211.0,2023-06-29,Standard,399.0,9.0,4.0,3.0,30.0,39.0,No
1212.0,2023-07-07,Standard,399.0,4.9,6.0,3.0,16.0,24.0,Yes
1213.0,2023-10-08,Premium,699.0,10.1,0.0,1.0,7.0,56.0,No
1214.0,2023-08-11,Premium,699.0,7.7,1.0,5.0,35.0,46.0,No
1215.0,2023-04-18,Standard,399.0,24.8,8.0,0.0,27.0,23.0,Yes
1216.0,2024-04-18,Premium,699.0,10.5,2.0,2.0,21.0,13.0,No
1217.0,2023-07-19,Basic,199.0,16.2,7.0,3.0,5.0,21.0,Yes
1218.0,2024-11-17,Standard,399.0,0.8,1.0,5.0,3.0,58.0,Yes
1219.0,2024-12-31,Premium,699.0,12.4,1.0,0.0,30.0,35.0,No
1220.0,2024-09-13,Standard,399.0,12.0,4.0,1.0,9.0,10.0,No
1221.0,2024-11-18,Basic,199.0,7.7,8.0,5.0,12.0,25.0,Yes
1222.0,2024-11-22,Basic,199.0,4.3,5.0,1.0,18.0,13.0,No
1223.0,2024-11-09,Premium,699.0,11.3,0.0,5.0,14.0,51.0,Yes
1224.0,2023-02-19,Premium,699.0,10.1,4.0,3.0,7.0,3.0,No
1225.0,2024-03-07,Standard,399.0,23.3,5.0,1.0,13.0,12.0,Yes
1226.0,2023-04-09,Basic,199.0,8.8,3.0,5.0,1.0,42.0,Yes
1227.0,2023-12-01,Premium,699.0,18.2,0.0,3.0,11.0,32.0,Yes
1228.0,2023-05-04,Standard,399.0,15.9,3.0,4.0,36.0,25.0,No
1229.0,2023-11-20,Basic,199.0,3.1,5.0,1.0,14.0,0.0,Yes
1230.0,2024-10-27,Basic,199.0,5.7,3.0,0.0,25.0,42.0,No
1231.0,2024-05-26,Premium,699.0,1.6,3.0,3.0,24.0,19.0,No
1232.0,2024-10-08,Basic,199.0,19.9,2.0,2.0,35.0,6.0,No
1233.0,2024-12-05,Premium,699.0,17.1,2.0,2.0,25.0,11.0,No
1234.0,2024-01-27,Standard,399.0,2.2,0.0,4.0,31.0,58.0,Yes
1235.0,2023-05-08,Premium,699.0,12.8,0.0,1.0,15.0,1.0,No
1236.0,2024-01-19,Standard,399.0,18.6,3.0,4.0,16.0,5.0,Yes
1237.0,2024-09-04,Standard,399.0,5.4,6.0,1.0,19.0,41.0,Yes
1238.0,2024-06-17,Standard,399.0,3.8,5.0,5.0,22.0,50.0,Yes
1239.0,2023-07-30,Standard,399.0,18.9,3.0,5.0,19.0,21.0,Yes
1240.0,2024-09-14,Premium,699.0,22.7,3.0,5.0,4.0,44.0,No
1241.0,2024-05-18,Standard,399.0,8.4,7.0,5.0,34.0,0.0,Yes
1242.0,2024-08-29,Basic,199.0,1.8,2.0,1.0,13.0,8.0,Yes
1243.0,2023-06-18,Premium,699.0,6.3,1.0,3.0,14.0,46.0,Yes
1244.0,2024-08-13,Premium,699.0,6.5,2.0,4.0,13.0,15.0,Yes
1245.0,2024-02-12,Standard,399.0,7.2,7.0,0.0,13.0,60.0,No
1246.0,2023-06-09,Standard,399.0,12.0,6.0,4.0,11.0,39.0,Yes
1247.0,2023-11-04,Standard,399.0,19.2,6.0,0.0,2.0,48.0,No
1248.0,2024-04-09,Premium,699.0,4.2,2.0,2.0,35.0,24.0,Yes
1249.0,2024-04-25,Standard,399.0,14.3,7.0,0.0,25.0,21.0,Yes
1250.0,2024-01-19,Basic,199.0,22.9,0.0,0.0,10.0,55.0,No
1251.0,2023-11-12,Standard,399.0,23.2,6.0,5.0,26.0,23.0,Yes
1252.0,2023-06-16,Premium,699.0,10.5,0.0,0.0,5.0,24.0,No
1253.0,2024-12-06,Basic,199.0,23.9,5.0,4.0,28.0,45.0,Yes
1254.0,2023-02-05,Standard,399.0,16.4,6.0,5.0,4.0,15.0,Yes
1255.0,2024-11-28,Standard,399.0,17.6,2.0,2.0,2.0,38.0,Yes
1256.0,2024-10-21,Basic,199.0,6.6,2.0,0.0,17.0,7.0,No
1257.0,2024-03-09,Premium,699.0,10.2,1.0,4.0,25.0,58.0,Yes
1258.0,2024-01-27,Basic,199.0,6.7,4.0,4.0,28.0,34.0,Yes
1259.0,2023-12-19,Premium,699.0,18.5,1.0,0.0,20.0,40.0,No
1260.0,2023-06-22,Basic,199.0,18.8,6.0,5.0,18.0,19.0,Yes
1261.0,2024-03-17,Standard,399.0,2.9,6.0,4.0,1.0,26.0,Yes
1262.0,2023-04-23,Basic,199.0,9.7,2.0,1.0,12.0,31.0,Yes
1263.0,2023-07-16,Standard,399.0,5.0,0.0,5.0,14.0,11.0,No
1264.0,2023-03-29,Standard,399.0,11.3,1.0,5.0,27.0,10.0,Yes
1265.0,2024-05-11,Standard,399.0,7.3,5.0,0.0,8.0,37.0,Yes
1266.0,2023-02-12,Premium,699.0,0.7,4.0,0.0,7.0,42.0,Yes
1267.0,2023-09-30,Basic,199.0,13.3,0.0,3.0,14.0,38.0,Yes
1268.0,2023-12-18,Standard,399.0,19.0,6.0,2.0,31.0,23.0,Yes
1269.0,2023-12-31,Standard,399.0,23.6,6.0,3.0,16.0,39.0,Yes
1270.0,2023-05-23,Standard,399.0,0.6,6.0,5.0,7.0,53.0,Yes
1271.0,2024-01-13,Basic,199.0,21.8,4.0,5.0,8.0,48.0,No
1272.0,2023-11-26,Standard,399.0,13.1,3.0,0.0,31.0,40.0,No
1273.0,2024-05-11,Basic,199.0,21.9,5.0,5.0,24.0,28.0,Yes
1274.0,2023-04-13,Standard,399.0,9.0,7.0,5.0,6.0,54.0,Yes
1275.0,2024-08-08,Premium,699.0,7.7,3.0,5.0,25.0,9.0,No
1276.0,2024-07-15,Premium,699.0,1.3,7.0,0.0,33.0,19.0,No
1277.0,2023-09-07,Standard,399.0,22.5,1.0,3.0,11.0,42.0,Yes
1278.0,2023-01-30,Basic,199.0,19.0,1.0,0.0,11.0,27.0,No
1279.0,2024-05-02,Basic,199.0,22.6,4.0,1.0,21.0,46.0,Yes
1280.0,2024-12-09,Premium,699.0,16.8,8.0,5.0,8.0,46.0,Yes
1281.0,2024-01-26,Standard,399.0,23.3,1.0,5.0,15.0,21.0,Yes
1282.0,2023-10-25,Premium,699.0,24.2,6.0,1.0,36.0,14.0,No
1283.0,2024-01-12,Basic,199.0,2.7,3.0,5.0,8.0,60.0,Yes
1284.0,2023-07-14,Basic,199.0,23.9,0.0,2.0,21.0,3.0,No
1285.0,2024-06-16,Standard,399.0,8.3,5.0,5.0,28.0,59.0,No
1286.0,2023-05-29,Premium,699.0,3.1,0.0,4.0,15.0,54.0,Yes
1287.0,2024-11-12,Standard,399.0,12.7,7.0,1.0,15.0,38.0,Yes
1288.0,2024-12-24,Premium,699.0,15.2,4.0,4.0,3.0,44.0,Yes
1289.0,2024-01-21,Premium,699.0,16.0,3.0,3.0,31.0,18.0,No
1290.0,2024-12-18,Basic,199.0,4.2,3.0,5.0,22.0,59.0,Yes
1291.0,2024-11-06,Premium,699.0,23.1,2.0,3.0,4.0,46.0,Yes
1292.0,2023-12-23,Basic,199.0,13.9,5.0,3.0,2.0,43.0,Yes
1293.0,2024-12-18,Standard,399.0,2.3,4.0,2.0,26.0,44.0,Yes
1294.0,2024-12-27,Premium,699.0,2.9,5.0,4.0,26.0,55.0,Yes
1295.0,2023-05-29,Standard,399.0,16.5,2.0,3.0,30.0,44.0,Yes
1296.0,2024-08-12,Basic,199.0,20.2,3.0,5.0,14.0,41.0,Yes
1297.0,2023-02-27,Basic,199.0,9.7,6.0,5.0,10.0,53.0,Yes
1298.0,2024-10-27,Basic,199.0,24.4,2.0,0.0,23.0,7.0,No
1299.0,2024-02-11,Standard,399.0,24.3,6.0,1.0,28.0,2.0,Yes
1300.0,2024-12-09,Standard,399.0,17.4,2.0,5.0,20.0,47.0,Yes
1301.0,2024-01-12,Premium,699.0,19.6,6.0,2.0,6.0,40.0,Yes
1302.0,2024-06-05,Basic,199.0,3.4,1.0,3.0,8.0,41.0,Yes
1303.0,2024-08-30,Basic,199.0,14.9,7.0,2.0,2.0,44.0,Yes
1304.0,2023-11-30,Basic,199.0,12.4,6.0,2.0,25.0,36.0,Yes
1305.0,2024-06-26,Basic,199.0,5.0,0.0,3.0,35.0,35.0,No
1306.0,2023-05-08,Standard,399.0,13.2,8.0,5.0,5.0,52.0,No
1307.0,2023-11-18,Basic,199.0,4.9,2.0,0.0,8.0,35.0,Yes
1308.0,2023-09-20,Basic,199.0,3.7,3.0,5.0,3.0,10.0,Yes
1309.0,2023-06-25,Basic,199.0,24.5,8.0,2.0,6.0,23.0,No
1310.0,2024-11-05,Standard,399.0,6.6,0.0,4.0,1.0,57.0,No
